,Active,Name,AcresBurned,Latitude,Longitude,Location,Counties,Started,Extinguished,Started Month,Burn Length,Burn Length(h)
138,False,Indian Fire,38.0,39.1591,-122.5906,"Off Bartlett Springs Road near Indian Valley Reservoir, 10 miles northeast of Clearlake Oaks",Lake,2013-08-07 12:35:00+00:00,2013-08-07 18:30:00+00:00,8,0 days 05:55:00,5.916666666666667
139,False,Fallon Fire,38.0,37.74241,-121.86216,off Fallon Rd & Camino Tassajara near Dublin ,Alameda,2013-07-06 13:09:00+00:00,2013-07-06 14:30:00+00:00,7,0 days 01:21:00,1.35
140,False,Michelle Fire,35.0,36.763366999999995,-119.55824399999999,"off McKinley Ave & Academy Ave, north of Sanger ",Fresno,2013-06-13 15:54:00+00:00,2013-06-13 21:30:00+00:00,6,0 days 05:36:00,5.6
141,False,Cottontail Fire,35.0,35.49864,-120.91375,Cayucos Creek Rd & Thunder Canyon Rd north of Cayucos,San Luis Obispo,2013-05-20 15:45:00+00:00,2013-05-20 19:10:00+00:00,5,0 days 03:25:00,3.4166666666666665
142,False,Honey Fire,34.0,0.0,0.0,"Honey Bee Road, West of Redding",Shasta,2013-08-04 18:00:00+00:00,2013-08-05 08:17:00+00:00,8,0 days 14:17:00,14.283333333333333
143,False,Dersch Fire,33.0,40.483662,-122.140914,"Off Dersch Rd and Hyrax, Millville",Shasta,2013-11-07 16:10:00+00:00,2013-11-07 19:45:00+00:00,11,0 days 03:35:00,3.5833333333333335
144,False,Chuckwagon Fire,31.0,37.965364,-120.69636200000001,"near the 4500 block of Chuckwagon Drive, Copperopolis",Calaveras,2013-07-22 12:34:00+00:00,2013-07-23 15:10:00+00:00,7,1 days 02:36:00,26.6
147,False,Fawnskin Fire,30.0,34.288877,-116.94131100000001,"west of Delamar Mountain, north of the community of Fawnskin, northside of Big Bear Lake",San Bernardino,2013-04-20 17:30:00+00:00,2013-04-22 09:00:00+00:00,4,1 days 15:30:00,39.5
148,False,Sonoma-Lake-Napa Unit Lightning Fires,28.0,38.4229,-122.0437,"throughout Sonoma, Solano, Lake & Colusa Counties",Sonoma,2013-06-10 00:46:00+00:00,2013-06-14 15:45:00+00:00,6,4 days 14:59:00,110.98333333333333
152,False,Cloverdale Fire,27.0,40.473356,-122.48258999999999,"Cloverdale Rd. and Dale Rd., Happy Valley, 9 miles SW of Redding",Shasta,2013-08-14 15:37:00+00:00,2013-08-14 20:35:00+00:00,8,0 days 04:58:00,4.966666666666667
153,False,Flume Fire,25.0,32.612773,-116.70733500000001,Barrett Lake Road and Highway 94,San Diego,2013-07-28 09:43:00+00:00,2013-07-28 17:50:00+00:00,7,0 days 08:07:00,8.116666666666667
155,False,Cherry Fire,25.0,33.96201,-116.90721299999998,Off Sunset Ave & Mesa St in Banning,Riverside,2013-05-20 13:47:00+00:00,2013-05-20 18:50:00+00:00,5,0 days 05:03:00,5.05
156,False,Dam Fire,23.0,38.9289,-122.5818,"Off Dam Rd, southeast of Clear Lake",Lake,2013-11-23 14:17:00+00:00,2013-11-24 18:45:00+00:00,11,1 days 04:28:00,28.466666666666665
157,False,Refuse Fire,15.0,0.0,0.0,off Refuse Road near Covelo,Mendocino,2013-12-30 11:00:00+00:00,2013-12-30 20:30:00+00:00,12,0 days 09:30:00,9.5
158,False,Gilman Fire,15.0,33.94528,-117.09306000000001,"Hwy 60 east of Gilman Springs Rd, east of Moreno Valley",Riverside,2013-07-19 17:31:00+00:00,2013-07-19 19:30:00+00:00,7,0 days 01:59:00,1.9833333333333334
159,False,Ranger Fire,15.0,0.0,0.0,Off Range Circle Dr in Yosemite Lake,Madera,2013-05-12 13:02:00+00:00,2013-05-13 09:00:00+00:00,5,0 days 19:58:00,19.966666666666665
160,False,Orleans Complex,0.0,41.333,-123.376,"10 miles east of Somes Bar, California",Humboldt,2013-08-03 08:00:00+00:00,2013-08-03 15:00:00+00:00,8,0 days 07:00:00,7.0
161,False,Hathaway Fire,0.0,33.99647,-116.84137,"Hathaway Canyon area, northeast of Banning",Riverside,2013-06-09 12:30:00+00:00,2013-06-09 16:45:00+00:00,6,0 days 04:15:00,4.25
162,False,King Fire,97717.0,38.805437,-120.62971399999999,Near Pollock Pines,El Dorado,2014-09-13 16:32:00+00:00,2014-10-09 17:20:00+00:00,9,26 days 00:48:00,624.8
163,False,July Complex,50042.0,0.0,0.0,Whites Fire approximately 4 miles East of Sawyer Bar<p> Log Fire approximately 6 miles West of Greenview<p>Leef Fire approximately 7 miles Southwest of Callahan. ,Siskiyou,2014-08-02 09:00:00+00:00,2014-08-06 10:00:00+00:00,8,4 days 01:00:00,97.0
164,False,Bald Fire,39736.0,40.900999999999996,-121.368,8 miles southeast of Fall River Mills,Shasta,2014-07-30 20:15:00+00:00,2014-08-15 14:00:00+00:00,7,15 days 17:45:00,377.75
165,False,Oregon Gulch Fire (part of the Beaver Complex),35302.0,42.048,-122.345,"Community of Copco, South of Oregon Border",Siskiyou,2014-07-30 23:00:00+00:00,2014-08-18 09:45:00+00:00,7,18 days 10:45:00,442.75
166,False,Beaver Fire,32496.0,0.0,0.0,"north of Highway 96, off of Beaver Creek Road",Siskiyou,2014-07-30 00:00:00+00:00,2014-09-02 13:00:00+00:00,7,34 days 13:00:00,829.0
167,False,Eiler Fire,32416.0,40.72,-121.56200000000001,12 miles southeast of Burney near Old Station,Shasta,2014-07-31 18:04:00+00:00,2014-08-25 10:00:00+00:00,7,24 days 15:56:00,591.9333333333333
168,False,Pulgas Fire,14416.0,0.0,0.0,"Off Interstate 5 at Las Pulgas Rd, north of Oceanside",San Diego,2014-05-15 14:45:00+00:00,2014-05-21 17:00:00+00:00,5,6 days 02:15:00,146.25
169,False,French Fire,13838.0,0.0,0.0,"Rock Creek Drainage, south of Mammoth Pool Reservoir",Madera,2014-07-28 05:45:00+00:00,2014-07-28 14:30:00+00:00,7,0 days 08:45:00,8.75
170,False,Day Fire,13153.0,41.1336,-121.2144,North of the community of Day,Modoc,2014-07-30 19:01:00+00:00,2014-08-13 07:00:00+00:00,7,13 days 11:59:00,323.98333333333335
171,False,Bully Fire,12661.0,40.4314,-122.75078799999999,"Plantina Road at Bland Road, Igo",Shasta,2014-07-11 15:37:00+00:00,2014-07-26 20:00:00+00:00,7,15 days 04:23:00,364.3833333333333
172,False,Lodge Lightning Complex,12536.0,0.0,0.0,Wilderness Lodge and Eel River Canyon area,Mendocino,2014-07-30 06:27:00+00:00,2014-09-09 19:30:00+00:00,7,41 days 13:03:00,997.05
173,False,Monticello Fire,6488.0,38.512,-122.104,"Hwy 128 at Monticello Dam, southeast shore of Lake Berryessa ",Yolo,2014-07-04 21:32:00+00:00,2014-07-12 18:00:00+00:00,7,7 days 20:28:00,188.46666666666667
174,False,Coffee Fire,6258.0,41.141000000000005,-122.805,East Fork of the Coffee Creek Drainage,Shasta,2014-07-30 20:30:00+00:00,2014-11-14 13:00:00+00:00,7,106 days 16:30:00,2560.5
175,False,Little Deer Fire,5503.0,41.681999999999995,-122.12700000000001,near Little Deer Mountain along Highway 97,Siskiyou,2014-07-31 17:45:00+00:00,2014-08-18 10:00:00+00:00,7,17 days 16:15:00,424.25
176,False,Tomahawk Fire,5367.0,33.3529,-117.28488899999999,"Traveled from Naval Weapons Station, Fallbrook and is now on Camp Pendleton ",San Diego,2014-05-14 09:45:00+00:00,2014-05-19 09:20:00+00:00,5,4 days 23:35:00,119.58333333333333
177,False,Stoney Fire,4840.0,0.0,0.0,"Nacimiento Fergusson Road & Stoney Valley, Fort Hunter Liggett",Monterey,2014-06-19 15:14:00+00:00,2014-06-21 19:00:00+00:00,6,2 days 03:46:00,51.766666666666666
178,False,Meadow Fire,4772.0,0.0,0.0,East of Little Yosemite Valley,Mariposa,2014-08-16 00:00:00+00:00,2014-12-12 13:45:00+00:00,8,118 days 13:45:00,2845.75
179,False,El Portal Fire,4689.0,0.0,0.0,Near Highway 140 and community of El Portal,Mariposa,2014-07-26 17:00:00+00:00,2014-08-10 08:15:00+00:00,7,14 days 15:15:00,351.25
180,False,Butts Fire,4300.0,38.664,-122.454,"Off Butts Canyon Rd in Pope Valley, northwest of Lake Berryessa",Napa,2014-07-01 12:08:00+00:00,2014-07-09 18:00:00+00:00,7,8 days 05:52:00,197.86666666666667
182,False,Sand Fire,4240.0,38.5691,-120.7819,"East of Highway 49, 5 miles north of Plymouth",Amador,2014-07-25 16:34:00+00:00,2014-08-02 19:15:00+00:00,7,8 days 02:41:00,194.68333333333334
184,False,Way Fire,4045.0,35.7206,-118.4747,"north side of Hwy 155, northwest of Wofford Heights",Kern,2014-08-18 14:30:00+00:00,2014-08-27 18:00:00+00:00,8,9 days 03:30:00,219.5
186,False,Etiwanda Fire,2143.0,34.169346000000004,-117.547374,North of Rancho Cucamonga,San Bernardino,2014-04-30 08:00:00+00:00,2014-05-05 17:30:00+00:00,4,5 days 09:30:00,129.5
187,False,Cocos Fire,1995.0,33.1137,-117.1599,"Village Drive and Twin Oaks Road, San Marcos",San Diego,2014-05-14 16:00:00+00:00,2014-05-22 18:15:00+00:00,5,8 days 02:15:00,194.25
188,False,Colby Fire,1952.0,34.1703,-117.8816,"near Morris Reservoir, north of Glendora",Los Angeles,2014-01-16 05:50:00+00:00,2014-01-27 10:00:00+00:00,1,11 days 04:10:00,268.1666666666667
189,False,Nicolls Fire ,1680.0,35.641999999999996,-118.15,Kelso Valley/Onyx area,Kern,2014-07-11 13:46:00+00:00,2014-07-21 14:45:00+00:00,7,10 days 00:59:00,240.98333333333332
190,False,Modoc Lightning Complex,1651.0,41.89,-120.79,15 fires across the Modoc National Forest,Modoc,2014-07-01 19:00:00+00:00,2014-07-03 10:30:00+00:00,7,1 days 15:30:00,39.5
191,False,Bernardo Fire,1548.0,33.003,-117.133,"off Nighthawk Lane, southwest of Rancho Bernardo",San Diego,2014-05-13 11:00:00+00:00,2014-05-17 20:14:00+00:00,5,4 days 09:14:00,105.23333333333333
192,False,Gulch Fire,1469.0,41.489,-120.904,"Off highway 139, 15 miles north of Canby - The fire is burning on the east side of Hwy 139",Modoc,2014-07-03 15:46:00+00:00,2014-07-07 07:00:00+00:00,7,3 days 15:14:00,87.23333333333333
193,False,San Mateo Fire,1457.0,33.417572,-117.55056699999999,in the Talega area of Marine Corps Base Camp Pendleton,San Diego,2014-05-16 11:24:00+00:00,2014-05-20 23:30:00+00:00,5,4 days 12:06:00,108.1
195,False,Dark Hole Fire,1080.0,0.0,0.0,near the Yosemite Creek Campground.,Mariposa,2014-07-17 01:00:00+00:00,2014-08-20 19:00:00+00:00,7,34 days 18:00:00,834.0
197,False,Campbell Fire,865.0,40.134597,-121.79018300000001,"Ishi Wilderness, north of Campbellville in the Lassen National Forest",Tehama,2014-01-02 20:00:00+00:00,2014-01-10 18:30:00+00:00,1,7 days 22:30:00,190.5
198,False,Hunters Fire,677.0,0.0,0.0,"Hunters Valley area, near the southeast shore of Lake McClure",Mariposa,2014-05-26 15:33:00+00:00,2014-06-02 18:30:00+00:00,5,7 days 02:57:00,170.95
199,False,Miguelito Fire,632.0,34.609,-120.454,Off Santa Miguelito Canyon Road in Lompoc,Santa Barbara,2014-05-13 14:00:00+00:00,2014-05-19 09:20:00+00:00,5,5 days 19:20:00,139.33333333333334
200,False,Junction Fire,612.0,37.3433,-119.6581,"off Road 425A, near the Hwy 41 and Hwy 49 junction in Oakhurst",Madera,2014-08-18 13:50:00+00:00,2014-08-25 08:25:00+00:00,8,6 days 18:35:00,162.58333333333334
201,False,Poinsettia Fire,600.0,33.1109,-117.279,off Poinsettia Ln & Alicante Rd in Carlsbad,San Diego,2014-05-14 10:30:00+00:00,2014-05-17 00:00:00+00:00,5,2 days 13:30:00,61.5
202,False,Oregon Fire,580.0,40.7412,-122.946,"off Hwy 299 at Oregon Mountain Summit, near Weaverville",Trinity,2014-08-24 16:36:00+00:00,2014-08-28 19:00:00+00:00,8,4 days 02:24:00,98.4
203,False,Boles Fire,516.0,41.423840000000006,-122.37432,City of Weed,Siskiyou,2014-09-15 13:38:00+00:00,2014-10-11 18:50:00+00:00,9,26 days 05:12:00,629.2
204,False,59 Fire,487.0,37.76617,-120.45087,"near Bonds Flat Rd & La Grange Rd (J59), west of Don Pedro Reservoir",Tuolumne,2014-06-04 11:45:00+00:00,2014-06-05 20:00:00+00:00,6,1 days 08:15:00,32.25
205,False,Applegate Fire,459.0,0.0,0.0,on the eastside of Interstate 80 in the Applegate area,Placer,2014-10-08 13:33:00+00:00,2014-10-15 07:50:00+00:00,10,6 days 18:17:00,162.28333333333333
206,False,Black Fire,403.0,0.0,0.0,"Black Bart Trail, North of Lake Mendocino",Mendocino,2014-09-13 15:48:00+00:00,2014-09-17 16:10:00+00:00,9,4 days 00:22:00,96.36666666666666
207,False,Encinal Fire,400.0,36.6313,-121.4819,"Off Encinal Rd, 8 miles southeast of Salinas",Monterey,2014-03-19 16:45:00+00:00,2014-03-21 18:00:00+00:00,3,2 days 01:15:00,49.25
208,False,Web Fire,389.0,0.0,0.0,Web Hollow & Big Chico Creek near Forest Ranch,Butte,2014-07-28 13:11:00+00:00,2014-08-01 17:30:00+00:00,7,4 days 04:19:00,100.31666666666666
209,False,Highway Fire,380.0,33.312,-117.162,off Old Hwy 395 and I-15 in the Deer Springs area ,San Diego,2014-05-14 13:00:00+00:00,2014-05-15 18:30:00+00:00,5,1 days 05:30:00,29.5
211,False,Red Fire,333.0,40.884415000000004,-123.773779,"South of Berry Summit, west of Willow Creek",Humboldt,2014-01-04 12:00:00+00:00,2014-01-08 19:15:00+00:00,1,4 days 07:15:00,103.25
212,False,Courtney Fire,320.0,37.311915,-119.604124,"Courtney Lane and 7 Hills Rd, Oakhurst",Madera,2014-09-14 13:36:00+00:00,2014-09-22 07:15:00+00:00,9,7 days 17:39:00,185.65
213,False,Dog Rock Fire,311.0,37.0,40.34,"Hwy 140 at Indian Creek, El Portal Community",Mariposa,2014-10-07 15:05:00+00:00,2014-10-12 18:00:00+00:00,10,5 days 02:55:00,122.91666666666667
214,False,Bridge Fire,300.0,0.0,0.0,"Highway 49 at Harris Road, 10 miles east of Mariposa",Mariposa,2014-09-05 12:39:00+00:00,2014-09-12 09:00:00+00:00,9,6 days 20:21:00,164.35
215,False,Gun Club Fire,300.0,0.0,0.0,"Gun Club Rd. at the Santa Fe Canal, Gustine",Merced,2014-07-24 12:06:00+00:00,2014-07-25 09:15:00+00:00,7,0 days 21:09:00,21.15
216,False,Tecolote Fire,274.0,34.266999999999996,-117.867,"18 miles north of Glendora, off Highway 39 and mile marker 28.",Los Angeles,2014-08-17 14:30:00+00:00,2014-12-12 13:30:00+00:00,8,116 days 23:00:00,2807.0
217,False,Hetch Hetchy Fire,269.0,37.787,-120.45200000000001,"off La Grange Rd (J59) at Hetch Hetchy power lines, northwest shore of Don Pedro Reservoir",Tuolumne,2014-06-05 13:04:00+00:00,2014-06-06 09:30:00+00:00,6,0 days 20:26:00,20.433333333333334
218,False,Dog Bar Fire,247.0,39.113682,-120.999508,Off Dog Bar Rd & Taylor Crossing Rd near Alta Sierra,Nevada,2014-09-13 14:07:00+00:00,2014-09-18 18:45:00+00:00,9,5 days 04:38:00,124.63333333333334
220,False,Banner Fire,217.0,33.078948,-116.576454,"Banner Grade, east of Julian",San Diego,2014-07-03 10:43:00+00:00,2014-07-06 09:15:00+00:00,7,2 days 22:32:00,70.53333333333333
221,False,Bald Hill 3 Fire,210.0,41.13399999999999,-123.75299999999999,1 mile northwest of Hoopa,Humboldt,2014-09-12 15:00:00+00:00,2014-09-15 11:00:00+00:00,9,2 days 20:00:00,68.0
222,False,Shoemaker Fire,190.0,34.235,-117.771,"upper end of East Fork San Gabriel River, North of Glendora",Los Angeles,2014-08-14 12:48:00+00:00,2014-12-12 14:00:00+00:00,8,120 days 01:12:00,2881.2
224,False,Dry Fire,143.0,40.6569,-122.2215,"off Hwy 299 & Dry Creek Rd, east of Bella Vista",Shasta,2014-07-09 13:45:00+00:00,2014-07-10 07:30:00+00:00,7,0 days 17:45:00,17.75
225,False,Haigh Fire,130.0,37.7103,-120.197,"Highway 49 and Haigh Rd., north of Coulterville",Mariposa,2014-06-10 15:11:00+00:00,2014-06-13 18:30:00+00:00,6,3 days 03:19:00,75.31666666666666
226,False,Curie Fire,125.0,0.0,0.0,Off Curie Drive south of San Jose,Santa Clara,2014-06-30 14:10:00+00:00,2014-07-01 08:30:00+00:00,6,0 days 18:20:00,18.333333333333332
227,False,Gun Fire,125.0,32.81,-116.49,"Off Interstate 8 & Sunrise Hwy, near Pine Valley",San Diego,2014-03-08 12:30:00+00:00,2014-03-11 11:00:00+00:00,3,2 days 22:30:00,70.5
228,False,Reed Fire,120.0,120.679019,38.178241,"off George Reed Drive and Pool Station Road, San Andreas",Calaveras,2014-06-20 15:27:00+00:00,2014-06-21 19:00:00+00:00,6,1 days 03:33:00,27.55
229,False,Brewer Fire,120.0,0.0,0.0,"off South Brewer Road, west of Roseville",Placer,2014-01-22 13:10:00+00:00,2014-01-22 16:35:00+00:00,1,0 days 03:25:00,3.4166666666666665
234,False,Saratoga Fire,100.0,0.0,0.0,"off Hwy 20 & Saratoga Road, west of Upper Lake",Lake,2014-09-03 16:03:00+00:00,2014-09-05 18:30:00+00:00,9,2 days 02:27:00,50.45
235,False,Interstate Fire,100.0,0.0,0.0,I-15 at Temescal Canyon Rd in Alberhill,Riverside,2014-09-01 14:03:00+00:00,2014-09-01 22:00:00+00:00,9,0 days 07:57:00,7.95
236,False,Irene Fire,94.0,38.59,-120.02799999999999,Mokelumne Wilderness,El Dorado,2014-09-14 09:15:00+00:00,2014-09-17 18:45:00+00:00,9,3 days 09:30:00,81.5
238,False,Oak Fire,85.0,38.058,-120.66,"Oak Valley Road at Pool Station Road, south of San Andreas",Calaveras,2014-06-22 12:37:00+00:00,2014-06-24 19:00:00+00:00,6,2 days 06:23:00,54.38333333333333
239,False,Boca Fire,84.0,39.3918,-120.0805,"off Interstate 80 at Hirschdale, east of Truckee ",Nevada,2014-08-18 10:00:00+00:00,2014-08-19 16:45:00+00:00,8,1 days 06:45:00,30.75
240,False,Casa Fire,80.0,0.0,0.0,"Hwy 152 at Casa De Fruta, 10 miles east of Gilroy",Santa Clara,2014-08-28 15:10:00+00:00,2014-08-31 08:15:00+00:00,8,2 days 17:05:00,65.08333333333333
241,False,Marsh Fire,80.0,37.5359,-121.5118,"off Marsh Creek Rd., near Aspara Drive, east of Clayton",Contra Costa,2014-07-11 21:57:00+00:00,2014-07-12 18:00:00+00:00,7,0 days 20:03:00,20.05
242,False,Montgomery Fire,79.0,0.0,0.0,"Near Ponderosa Way & Tuolumne River Rd, south of Coulterville ",Mariposa,2014-09-07 16:46:00+00:00,2014-09-09 19:45:00+00:00,9,2 days 02:59:00,50.983333333333334
243,False,Sabina Fire,78.0,0.0,0.0,Sabina Road and Ballinger Road in the community of Aguanga,Riverside,2014-07-23 10:47:00+00:00,2014-07-24 09:00:00+00:00,7,0 days 22:13:00,22.216666666666665
244,False,Cassel Fire,75.0,40.5719,-121.3415,"Off Cassel Road at Thrush Road, in Cassel",Shasta,2014-07-05 18:44:00+00:00,2014-07-08 18:30:00+00:00,7,2 days 23:46:00,71.76666666666667
245,False,San Lucas Fire,75.0,36.103,-121.117,"San Lucas & Jolon Rd, west of King City ",Monterey,2014-04-30 14:25:00+00:00,2014-05-01 19:00:00+00:00,4,1 days 04:35:00,28.583333333333332
246,False,Wildlife Fire,72.0,39.4664,-121.6129,"Wildlife Area - Larkin Road, west of Oroville<br><br>Road Closures: None, the Wildlife area north of the Afterbay Outlet is closed to the public.",Butte,2014-07-14 18:00:00+00:00,2014-07-16 08:00:00+00:00,7,1 days 14:00:00,38.0
247,False,Jackson Fire,70.0,37.8316,-120.3434,Hwy 49 & Jacksonville Rd near the community of Moccasin,Tuolumne,2014-09-04 11:51:00+00:00,2014-09-05 09:15:00+00:00,9,0 days 21:24:00,21.4
248,False,Ranch Fire,70.0,0.0,0.0,Southwest of Greenhorn Summit,Kern,2014-07-01 18:15:00+00:00,2014-07-06 08:30:00+00:00,7,4 days 14:15:00,110.25
249,False,Norman Fire,70.0,121.999,38.453,"off Rolling Hills Lane, north of Vacaville ",Solano,2014-06-12 14:29:00+00:00,2014-06-13 08:00:00+00:00,6,0 days 17:31:00,17.516666666666666
250,False,June Fire,65.0,0.0,0.0,at the base of June Mountain,Inyo,2014-09-16 19:07:00+00:00,2014-09-21 09:00:00+00:00,9,4 days 13:53:00,109.88333333333334
251,False,Nelson Fire,62.0,0.0,0.0,"off Nelson Ranch Rd, 9 mile south of Ukiah",Mendocino,2014-09-21 16:13:00+00:00,2014-09-22 16:30:00+00:00,9,1 days 00:17:00,24.283333333333335
252,False,Honcut Fire,60.0,0.0,0.0,off Palermo Honcut Highway and Ahart Road near the community of Honcut,Butte,2014-01-01 10:46:00+00:00,2014-01-02 07:30:00+00:00,1,0 days 20:44:00,20.733333333333334
253,False,Van Buren Fire,57.0,33.5982,-116.1985,Off Ave 62 and Van Buren St in Thermal,Riverside,2014-03-28 14:31:00+00:00,2014-03-29 17:15:00+00:00,3,1 days 02:44:00,26.733333333333334
254,False,Freeway Fire ,56.0,0.0,0.0,"Naval Weapons Station, Fallbrook",San Diego,2014-05-14 17:43:00+00:00,2014-05-20 11:30:00+00:00,5,5 days 17:47:00,137.78333333333333
256,False,Bane Fire,48.0,33.93869,-117.70643000000001,in Chino Hills State Park near the Bane Canyon entrance,San Bernardino,2014-10-16 14:34:00+00:00,2014-10-17 18:15:00+00:00,10,1 days 03:41:00,27.683333333333334
257,False,Interlake Fire,47.0,35.8218,-121.0226,along Interlake Road between Monterey & San Luis Obispo County,San Luis Obispo,2014-07-07 16:12:00+00:00,2014-07-08 18:30:00+00:00,7,1 days 02:18:00,26.3
259,False,Hutto Fire,38.0,39.1871,-121.2687,on Hutto Rd & Keller Rd in Smartsville,Nevada,2014-07-07 16:35:00+00:00,2014-07-08 06:56:00+00:00,7,0 days 14:21:00,14.35
260,False,McClellan Fire,37.0,0.0,0.0,on Hwy 36 at McClellan Mountain Rd in Dinsmore,Humboldt,2014-08-01 15:47:00+00:00,2014-08-02 08:00:00+00:00,8,0 days 16:13:00,16.216666666666665
262,False,Bogart Fire,31.0,0.0,0.0,in Bogart Park in Cherry Valley,Riverside,2014-06-06 17:32:00+00:00,2014-06-07 19:00:00+00:00,6,1 days 01:28:00,25.466666666666665
263,False,Siskiyou County Lightning Fires,30.0,0.0,0.0,Throughout Siskiyou County,Siskiyou,2014-07-29 13:00:00+00:00,2014-08-02 11:00:00+00:00,7,3 days 22:00:00,94.0
264,False,Bible Fire,30.0,38.608336,-120.70323799999998,"off Mt Aukum Rd, Somerset ",El Dorado,2014-07-09 14:34:00+00:00,2014-07-09 16:45:00+00:00,7,0 days 02:11:00,2.183333333333333
265,False,Jacumba Fire,29.0,32.665,-116.22200000000001,"Off Interstate 8, east of McCain Valley Rd, east of Boulevard",San Diego,2014-05-05 16:36:00+00:00,2014-05-06 10:20:00+00:00,5,0 days 17:44:00,17.733333333333334
266,False,Stage Coach Fire,27.0,38.695961,-122.384054,"Berryessa Estates, North of Lake Berryessa",Napa,2014-09-11 15:14:00+00:00,2014-09-15 14:20:00+00:00,9,3 days 23:06:00,95.1
267,False,Foothill Fire ,25.0,0.0,0.0,off Foothill Rd near Ventura ,Ventura,2014-09-29 19:35:00+00:00,2014-09-30 15:00:00+00:00,9,0 days 19:25:00,19.416666666666668
268,False,Leopard Fire,25.0,40.0,29.24,"Hyrax Road at Dersch Road, east of Redding",Shasta,2014-08-29 12:21:00+00:00,2014-08-29 13:15:00+00:00,8,0 days 00:54:00,0.9
273,False,West Fire,15.0,40.41,-123.24,near the Trinity Pines community,Trinity,2014-07-01 03:45:00+00:00,2014-07-03 10:45:00+00:00,7,2 days 07:00:00,55.0
274,False,Iowa Fire,14.0,0.0,0.0,Iowa Hill Road south of Colfax,Placer,2014-07-21 14:49:00+00:00,2014-07-22 18:00:00+00:00,7,1 days 03:11:00,27.183333333333334
